gameid	seasonlabel	gameweekid	gameweeknum	gamedate	team_h_id	team_h	team_a_id	team_a	score_h	score_a	groundid	groundname	groundcity	matchstatus	matchoutcome	matchphase	attendance	extraTime	shootout	matchtime	formation_h	formation_a	tot_dist_m_h	tot_dist_m_a	clearance_h	clearance_a	pass_h	pass_a	touches_h	touches_a	touches_opp_box_h	touches_opp_box_a	possession_pct_h	possession_pct_a	poss_lost_ctrl_h	poss_lost_ctrl_a	total_tackle_h	total_tackle_a	won_tackle_h	won_tackle_a	tot_long_balls_h	tot_long_balls_a	tot_offside_h	tot_offside_a	shot_off_target_h	shot_off_target_a	corner_taken_h	corner_taken_a	interception_h	interception_a	first_half_goals_h	first_half_goals_a	goals_openplay_h	goals_openplay_a	big_chance_created_h	big_chance_created_a	big_chance_scored_h	big_chance_scored_a	big_chance_missed_h	big_chance_missed_a	own_goal_accrued_h	own_goal_accrued_a	saves_h	saves_a	tot_yel_card_h	tot_yel_card_a	forward_goals_h	forward_goals_a	defender_goals_h	defender_goals_a	midfielder_goals_h	midfielder_goals_a	subs_made_h	subs_made_a	player1_name_h	player2_name_h	player3_name_h	player4_name_h	player5_name_h	player6_name_h	player7_name_h	player8_name_h	player9_name_h	player10_name_h	player11_name_h	player12_name_h	player13_name_h	player14_name_h	player15_name_h	player16_name_h	player17_name_h	player18_name_h	player1_name_a	player2_name_a	player3_name_a	player4_name_a	player5_name_a	player6_name_a	player7_name_a	player8_name_a	player9_name_a	player10_name_a	player11_name_a	player12_name_a	player13_name_a	player14_name_a	player15_name_a	player16_name_a	player17_name_a	player18_name_a	player1_role_h	player2_role_h	player3_role_h	player4_role_h	player5_role_h	player6_role_h	player7_role_h	player8_role_h	player9_role_h	player10_role_h	player11_role_h	player12_role_h	player13_role_h	player14_role_h	player15_role_h	player16_role_h	player17_role_h	player18_role_h	player1_role_a	player2_role_a	player3_role_a	player4_role_a	player5_role_a	player6_role_a	player7_role_a	player8_role_a	player9_role_a	player10_role_a	player11_role_a	player12_role_a	player13_role_a	player14_role_a	player15_role_a	player16_role_a	player17_role_a	player18_role_a	player1_GS_h	player2_GS_h	player3_GS_h	player4_GS_h	player5_GS_h	player6_GS_h	player7_GS_h	player8_GS_h	player9_GS_h	player10_GS_h	player11_GS_h	player12_GS_h	player13_GS_h	player14_GS_h	player15_GS_h	player16_GS_h	player17_GS_h	player18_GS_h	player1_GS_a	player2_GS_a	player3_GS_a	player4_GS_a	player5_GS_a	player6_GS_a	player7_GS_a	player8_GS_a	player9_GS_a	player10_GS_a	player11_GS_a	player12_GS_a	player13_GS_a	player14_GS_a	player15_GS_a	player16_GS_a	player17_GS_a	player18_GS_a	player1_YC_h	player2_YC_h	player3_YC_h	player4_YC_h	player5_YC_h	player6_YC_h	player7_YC_h	player8_YC_h	player9_YC_h	player10_YC_h	player11_YC_h	player12_YC_h	player13_YC_h	player14_YC_h	player15_YC_h	player16_YC_h	player17_YC_h	player18_YC_h	player1_YC_a	player2_YC_a	player3_YC_a	player4_YC_a	player5_YC_a	player6_YC_a	player7_YC_a	player8_YC_a	player9_YC_a	player10_YC_a	player11_YC_a	player12_YC_a	player13_YC_a	player14_YC_a	player15_YC_a	player16_YC_a	player17_YC_a	player18_YC_a
38456	2018/19	3274	15	"Wed 5 Dec 2018, 19:45 GMT"	7	Everton	23	Newcastle United	1	1	31	Goodison Park	Liverpool	C	D	F	39350	FALSE	FALSE	5760	4231	541	115480	114281	8	63	646	204	884	446	34	11	76	23	189	123	14	25	10	12	50	67		2	8	3	14	2	4	15	1	1		1	2	3	1	1	2	2			4	2		5		1			1		3	2	Séamus Coleman	Gylfi Sigurdsson	Yerry Mina	André Gomes	Kurt Zouma	Richarlison	Lucas Digne	Cenk Tosun	Jordan Pickford	Ademola Lookman	Idrissa Gueye	Michael Keane	Leighton Baines	Bernard	Dominic Calvert-Lewin	Tom Davies	Theo Walcott	Maarten Stekelenburg	Salomón Rondón	DeAndre Yedlin	Christian Atsu	Fabian Schär	Jamaal Lascelles	Mohamed Diamé	Federico Fernández	Jacob Murphy	Javier Manquillo	Martin Dubravka	Ki Sung-Yueng	Joselu	Sean Longstaff	Freddy Woodman	Jonjo Shelvey	Ayoze Pérez	Ciaran Clark	Yoshinori Muto	Defenders	Midfielders	Defenders	Midfielders	Defenders	Midfielders	Defenders	Forwards	Goalkeeper	Midfielders	Midfielders	Defenders	Defenders	Midfielders	Forwards	Midfielders	Forwards	Goalkeeper	Forwards	Defenders	Midfielders	Defenders	Defenders	Midfielders	Defenders	Midfielders	Defenders	Goalkeeper	Midfielders	Forwards	Midfielders	Goalkeeper	Midfielders	Forwards	Defenders	Forwards	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0
38451	2018/19	3274	15	"Wed 5 Dec 2018, 19:45 GMT"	34	Fulham	26	Leicester City	1	1	16	Craven Cottage	London	C	D	F	22881	FALSE	FALSE	5640	4231	4231	106078	100641	13	25	315	385	533	591	25	16	45	54	172	178	7	14	5	5	68	87	2	2	10	6	10	8	14	15	1		1	1	1	1			1	1			4	6							1	1	3	3	Sergio Rico	Aleksandar Mitrovic	Jean Michael Seri	Maxime Le Marchand	Denis Odoi	Aboubakar Kamara	Luciano Vietto	Ryan Sessegnon	Calum Chambers	Cyrus Christie	Alfie Mawson	Marcus Bettinelli	Tim Ream	André-Frank Zambo Anguissa	Neeskens Kebano	Joe Bryan	Tom Cairney	André Schürrle	Ben Chilwell	Nampalys Mendy	Kelechi Iheanacho	Kasper Schmeichel	Çaglar Söyüncü	Wilfred Ndidi	Fousseni Diabaté	Marc Albrighton	Danny Simpson	Wes Morgan	James Maddison	Josh Knight	Vicente Iborra	Demarai Gray	Shinji Okazaki	Ricardo Pereira	Christian Fuchs	Danny Ward	Goalkeeper	Forwards	Midfielders	Defenders	Defenders	Midfielders	Midfielders	Midfielders	Midfielders	Defenders	Defenders	Goalkeeper	Defenders	Midfielders	Midfielders	Defenders	Midfielders	Midfielders	Defenders	Midfielders	Forwards	Goalkeeper	Defenders	Midfielders	Midfielders	Midfielders	Defenders	Defenders	Midfielders	Defenders	Midfielders	Midfielders	Forwards	Defenders	Defenders	Goalkeeper	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
38455	2018/19	3274	15	"Wed 5 Dec 2018, 19:45 GMT"	38	Wolverhampton Wanderers	4	Chelsea	2	1	913	Molineux Stadium	Wolverhampton	C	H	F	31300	FALSE	FALSE	5760	3421	433	113993	112873	18	18	284	678	463	875	12	18	29	70	122	132	16	14	12	10	71	41	2		3	10	1	5	23	11		1	2	1	1	2	1			2			2		4	4	2					1	3	3	Rui Patrício	Willy Boly	Rúben Vinagre	Raúl Jiménez	Morgan Gibbs-White	Romain Saïss	Diogo Jota	Matt Doherty	João Moutinho	Ryan Bennett	Conor Coady	Adama Traoré	Kortney Hause	Leander Dendoncker	Hélder Costa	John Ruddy	Léo Bonatini	Ivan Cavaleiro	Antonio Rüdiger	Álvaro Morata	Andreas Christensen	Eden Hazard	Willian	Kepa Arrizabalaga	César Azpilicueta	N'Golo Kanté	Cesc Fàbregas	Ruben Loftus-Cheek	Marcos Alonso	Davide Zappacosta	Mateo Kovacic	David Luiz	Olivier Giroud	Jorginho	Pedro	Willy Caballero	Goalkeeper	Defenders	Midfielders	Forwards	Forwards	Midfielders	Forwards	Midfielders	Midfielders	Defenders	Defenders	Forwards	Defenders	Midfielders	Forwards	Goalkeeper	Forwards	Forwards	Defenders	Forwards	Defenders	Forwards	Forwards	Goalkeeper	Defenders	Midfielders	Midfielders	Midfielders	Defenders	Defenders	Midfielders	Defenders	Forwards	Midfielders	Forwards	Goalkeeper	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0
38453	2018/19	3274	15	"Tue 4 Dec 2018, 20:00 GMT"	33	Watford	11	Manchester City	1	2	136	Vicarage Road	Watford	C	A	F	20389	FALSE	FALSE	5700	4141	433	115950	113403	35	28	308	714	491	904	27	47	29	70	143	142	18	16	15	11	63	47	4	6	2	5	3	11	8	6		1	1	2	2	4	1	2	2	3			5	5		1		2			1		3	3	Abdoulaye Doucouré	Roberto Pereyra	Ben Foster	Craig Cathcart	Nathaniel Chalobah	José Holebas	Troy Deeney	Christian Kabasele	Will Hughes	Kiko Femenía	Isaac Success	Heurelho Gomes	Adam Masina	Adrian Mariappa	Ben Wilmot	Andre Gray	Gerard Deulofeu	Domingos Quina	Riyad Mahrez	Gabriel Jesus	Fernandinho	Vincent Kompany	John Stones	Bernardo Silva	Ederson	Leroy Sané	David Silva	Kyle Walker	Fabian Delph	Nicolás Otamendi	Arijanet Muric	Danilo	Phil Foden	Ilkay Gündogan	Raheem Sterling	Aymeric Laporte	Midfielders	Midfielders	Goalkeeper	Defenders	Midfielders	Defenders	Forwards	Defenders	Midfielders	Defenders	Midfielders	Goalkeeper	Defenders	Defenders	Defenders	Forwards	Forwards	Midfielders	Forwards	Forwards	Midfielders	Defenders	Defenders	Midfielders	Goalkeeper	Forwards	Midfielders	Defenders	Defenders	Defenders	Goalkeeper	Defenders	Forwards	Midfielders	Forwards	Defenders	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
38448	2018/19	3274	15	"Tue 4 Dec 2018, 19:45 GMT"	127	AFC Bournemouth	159	Huddersfield Town	2	1	914	Vitality Stadium	Bournemouth	C	H	F	9980	FALSE	FALSE	5820	442	4231	117531	118057	55	8	304	608	543	825	12	36	32	67	144	172	14	22	8	9	61	73	3		4	10	4	8	14	12	2	1	1		2	1	2			1			5		4	2	1			1	1		3	3	Nathan Aké	Callum Wilson	Joshua King	Lewis Cook	David Brooks	Steve Cook	Asmir Begovic	Charlie Daniels	Ryan Fraser	Jefferson Lerma	Simon Francis	Jermain Defoe	Junior Stanislas	Artur Boruc	Diego Rico	Andrew Surman	Tyrone Mings	Lys Mousset	Terence Kongolo	Aaron Mooy	Florent Hadergjonaj	Laurent Depoitre	Jonas Lössl	Erik Durm	Jonathan Hogg	Christopher Schindler	Alex Pritchard	Zanka	Philip Billing	Ben Hamer	Danny Williams	Isaac Mbenza	Abdelhamid Sabiri	Ramadan Sobhi	Tommy Smith	Elias Kachunga	Defenders	Forwards	Forwards	Midfielders	Midfielders	Defenders	Goalkeeper	Defenders	Midfielders	Midfielders	Defenders	Forwards	Midfielders	Goalkeeper	Defenders	Midfielders	Defenders	Forwards	Defenders	Midfielders	Defenders	Forwards	Goalkeeper	Midfielders	Midfielders	Defenders	Midfielders	Defenders	Midfielders	Goalkeeper	Midfielders	Midfielders	Midfielders	Midfielders	Defenders	Forwards	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
38449	2018/19	3274	15	"Tue 4 Dec 2018, 19:45 GMT"	131	Brighton and Hove Albion	6	Crystal Palace	3	1	1684	Amex Stadium	Falmer	C	H	F	29663	FALSE	FALSE	5760	433	442	101884	110300	33	13	269	591	488	809	16	32	31	68	135	156	30	17	15	11	59	44			3	8	4	5	16	5	3		1				1	1					3		2	3	1					1	3	2	José Izquierdo	Martín Montoya	Pascal Groß	Lewis Dunk	Mat Ryan	Bernardo	Yves Bissouma	Davy Pröpper	Glenn Murray	Shane Duffy	Solly March	Jason Steele	Leon Balogun	Beram Kayal	Gaëtan Bong	Florin Andone	Jürgen Locadia	Anthony Knockaert	Mamadou Sakho	Andros Townsend	Wilfried Zaha	Aaron Wan-Bissaka	Patrick van Aanholt	Max Meyer	Luka Milivojevic	James McArthur	James Tomkins	Wayne Hennessey	Cheikhou Kouyaté	Jason Puncheon	Joel Ward	Vicente Guaita	Jeffrey Schlupp	Jordan Ayew	Alexander Sørloth	Martin Kelly	Forwards	Defenders	Midfielders	Defenders	Goalkeeper	Defenders	Midfielders	Midfielders	Forwards	Defenders	Forwards	Goalkeeper	Defenders	Midfielders	Defenders	Forwards	Forwards	Midfielders	Defenders	Forwards	Forwards	Defenders	Defenders	Midfielders	Midfielders	Midfielders	Defenders	Goalkeeper	Midfielders	Midfielders	Defenders	Goalkeeper	Defenders	Forwards	Forwards	Defenders	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
38454	2018/19	3274	15	"Tue 4 Dec 2018, 19:45 GMT"	25	West Ham United	46	Cardiff City	3	1	433	London Stadium	London	C	H	F	56811	FALSE	FALSE	5760	442	4141	102812	100132	11	20	461	295	654	491	30	12	61	39	162	150	12	14	9	7	48	57	2	5	3	2	10	4	14	14			2		1		1	1	1	1			3	8	1	2			1				3	3	Michail Antonio	Mark Noble	Robert Snodgrass	Declan Rice	Felipe Anderson	Issa Diop	Lukasz Fabianski	Chicharito	Marko Arnautovic	Angelo Ogbonna	Arthur Masuaku	Adrián	Pedro Obiang	Andy Carroll	Fabián Balbuena	Lucas Pérez	Pablo Zabaleta	Grady Diangana	Neil Etheridge	Callum Paterson	Sol Bamba	Harry Arter	Aron Gunnarsson	Víctor Camarasa	Sean Morrison	David Junior Hoilett	Joe Ralls	Joe Bennett	Bruno Ecuele Manga	Nathaniel Mendez-Laing	Kadeem Harris	Alex Smithies	Gary Madine	Josh Murphy	Lee Peltier	Bobby De Cordova-Reid	Defenders	Midfielders	Midfielders	Midfielders	Midfielders	Defenders	Goalkeeper	Forwards	Forwards	Defenders	Defenders	Goalkeeper	Midfielders	Forwards	Defenders	Forwards	Defenders	Midfielders	Goalkeeper	Forwards	Defenders	Midfielders	Midfielders	Midfielders	Defenders	Midfielders	Midfielders	Defenders	Defenders	Forwards	Midfielders	Goalkeeper	Forwards	Midfielders	Defenders	Midfielders	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
38444	2018/19	3273	14	"Sun 2 Dec 2018, 16:15 GMT"	10	Liverpool	7	Everton	1	0	901	Anfield	Liverpool	C	H	F	51756	FALSE	FALSE	5820	4231	4411	111901	115883	17	42	521	388	716	589	26	19	57	42	163	159	21	16	8	12	72	60	1	3	10	4	8	1	7	11			1		3	2	1		4	2			3	2	3	2							3	3	Joseph Gomez	Roberto Firmino	Alisson	Trent Alexander-Arnold	Virgil van Dijk	Georginio Wijnaldum	Sadio Mané	Xherdan Shaqiri	Mohamed Salah	Fabinho	Andrew Robertson	Naby Keita	Alberto Moreno	Daniel Sturridge	Simon Mignolet	Divock Origi	James Milner	Joel Matip	Jordan Pickford	André Gomes	Theo Walcott	Lucas Digne	Yerry Mina	Bernard	Michael Keane	Gylfi Sigurdsson	Idrissa Gueye	Richarlison	Séamus Coleman	Dominic Calvert-Lewin	Ademola Lookman	Tom Davies	Cenk Tosun	Maarten Stekelenburg	Kurt Zouma	Leighton Baines	Defenders	Midfielders	Goalkeeper	Defenders	Defenders	Midfielders	Midfielders	Midfielders	Forwards	Midfielders	Defenders	Midfielders	Defenders	Forwards	Goalkeeper	Forwards	Midfielders	Defenders	Goalkeeper	Midfielders	Midfielders	Defenders	Defenders	Midfielders	Defenders	Forwards	Midfielders	Forwards	Defenders	Forwards	Forwards	Midfielders	Forwards	Goalkeeper	Defenders	Defenders	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
38438	2018/19	3273	14	"Sun 2 Dec 2018, 14:05 GMT"	1	Arsenal	21	Tottenham Hotspur	4	2	52	Emirates Stadium	London	C	H	F	59973	FALSE	FALSE	5820	343	41212	115153	113077	20	17	477	331	707	530	32	11	59	40	136	153	27	21	16	9	76	55	5	2	11	3	8	5	12	10	1	2	3		1		2	1	1				4	2	3	3	2	1			1	1	3	3	Sokratis	Granit Xhaka	Rob Holding	Bernd Leno	Alex Iwobi	Shkodran Mustafi	Héctor Bellerín	Sead Kolasinac	Pierre-Emerick Aubameyang	Lucas Torreira	Henrikh Mkhitaryan	Alexandre Lacazette	Ainsley Maitland-Niles	Petr Cech	Mohamed Elneny	Matteo Guendouzi	Stephan Lichtsteiner	Aaron Ramsey	Christian Eriksen	Harry Kane	Jan Vertonghen	Moussa Sissoko	Ben Davies	Serge Aurier	Dele Alli	Juan Foyth	Eric Dier	Hugo Lloris	Son Heung-Min	Lucas Moura	Danny Rose	Harry Winks	Fernando Llorente	Toby Alderweireld	Paulo Gazzaniga	Kyle Walker-Peters	Defenders	Midfielders	Defenders	Goalkeeper	Forwards	Defenders	Midfielders	Midfielders	Forwards	Midfielders	Forwards	Forwards	Midfielders	Goalkeeper	Midfielders	Midfielders	Defenders	Midfielders	Midfielders	Forwards	Defenders	Midfielders	Defenders	Defenders	Midfielders	Defenders	Midfielders	Goalkeeper	Forwards	Midfielders	Defenders	Midfielders	Forwards	Defenders	Goalkeeper	Defenders	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0
38440	2018/19	3273	14	"Sun 2 Dec 2018, 12:00 GMT"	4	Chelsea	34	Fulham	2	0	30	Stamford Bridge	London	C	H	F	40551	FALSE	FALSE	5640	433	41212	114483	115622	17	18	725	360	922	555	27	14	66	34	135	143	18	23	12	12	63	73		1	1	4	4	6	11	9	1		2		2		2		1				4	7	2	1	1						3	3	Marcos Alonso	Antonio Rüdiger	Kepa Arrizabalaga	David Luiz	César Azpilicueta	Mateo Kovacic	Eden Hazard	Jorginho	Olivier Giroud	Pedro	N'Golo Kanté	Álvaro Morata	Willy Caballero	Willian	Andreas Christensen	Ruben Loftus-Cheek	Cesc Fàbregas	Davide Zappacosta	Calum Chambers	Jean Michael Seri	Maxime Le Marchand	Aleksandar Mitrovic	Stefan Johansen	Sergio Rico	Denis Odoi	Ryan Sessegnon	Tom Cairney	Cyrus Christie	Alfie Mawson	Neeskens Kebano	Marcus Bettinelli	Tim Ream	Ibrahima Cissé	Floyd Ayité	Joe Bryan	Aboubakar Kamara	Defenders	Defenders	Goalkeeper	Defenders	Defenders	Midfielders	Forwards	Midfielders	Forwards	Forwards	Midfielders	Forwards	Goalkeeper	Forwards	Defenders	Midfielders	Midfielders	Defenders	Midfielders	Midfielders	Defenders	Forwards	Midfielders	Goalkeeper	Defenders	Forwards	Midfielders	Defenders	Defenders	Midfielders	Goalkeeper	Defenders	Midfielders	Forwards	Defenders	Forwards	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
38447	2018/19	3273	14	"Sat 1 Dec 2018, 17:30 GMT"	20	Southampton	12	Manchester United	2	2	48	St. Mary's Stadium	Southampton	C	D	F	30187	FALSE	FALSE	5760	3412	532	107976	102017	23	15	358	520	560	732	20	21	40	59	132	146	20	24	14	14	56	44		2	6	4	3	5	16	10	2	2	1	2		1		1					3	4	4	4	1	1			1	1	2	3	Stuart Armstrong	Nathan Redmond	Maya Yoshida	Michael Obafemi	Mario Lemina	Jack Stephens	Alex McCarthy	Pierre-Emile Højbjerg	Cédric Soares	Yan Valery	Jannik Vestergaard	Charlie Austin	James Ward-Prowse	Steven Davis	Wesley Hoedt	Oriol Romeu	Angus Gunn	Manolo Gabbiadini	Luke Shaw	David de Gea	Ander Herrera	Phil Jones	Scott McTominay	Romelu Lukaku	Marcus Rashford	Marouane Fellaini	Nemanja Matic	Paul Pogba	Ashley Young	Sergio Romero	Marcos Rojo	Anthony Martial	Juan Mata	Jesse Lingard	Fred	Diogo Dalot	Forwards	Forwards	Defenders	Forwards	Midfielders	Defenders	Goalkeeper	Midfielders	Midfielders	Midfielders	Defenders	Forwards	Midfielders	Midfielders	Defenders	Midfielders	Goalkeeper	Forwards	Defenders	Goalkeeper	Midfielders	Defenders	Defenders	Forwards	Forwards	Midfielders	Defenders	Midfielders	Defenders	Goalkeeper	Defenders	Forwards	Midfielders	Midfielders	Midfielders	Defenders	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0
38441	2018/19	3273	14	"Sat 1 Dec 2018, 15:00 GMT"	6	Crystal Palace	43	Burnley	2	0	45	Selhurst Park	London	C	H	F	25098	FALSE	FALSE	5700	442	4411	112802	111179	19	33	518	357	716	563	45	9	58	41	150	136	9	18	6	9	56	77	1	2	11	2	10	2	10	15	1		2		1				1					7	1	1	1				1		3	3	Max Meyer	Aaron Wan-Bissaka	Andros Townsend	Cheikhou Kouyaté	Wayne Hennessey	Patrick van Aanholt	Luka Milivojevic	James Tomkins	Wilfried Zaha	Mamadou Sakho	James McArthur	Jeffrey Schlupp	Jason Puncheon	Vicente Guaita	Martin Kelly	Joel Ward	Alexander Sørloth	Jordan Ayew	Ben Mee	Charlie Taylor	Joe Hart	Jack Cork	Jeff Hendrick	Kevin Long	Jóhann Gudmundsson	Matthew Lowton	Aaron Lennon	Steven Defour	Chris Wood	James Tarkowski	Sam Vokes	Tom Heaton	Ashley Westwood	Ashley Barnes	Robbie Brady	Phil Bardsley	Midfielders	Defenders	Forwards	Midfielders	Goalkeeper	Defenders	Midfielders	Defenders	Forwards	Defenders	Midfielders	Defenders	Midfielders	Goalkeeper	Defenders	Defenders	Forwards	Forwards	Defenders	Defenders	Goalkeeper	Midfielders	Forwards	Defenders	Midfielders	Defenders	Midfielders	Midfielders	Forwards	Defenders	Forwards	Goalkeeper	Midfielders	Forwards	Midfielders	Defenders	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
38442	2018/19	3273	14	"Sat 1 Dec 2018, 15:00 GMT"	159	Huddersfield Town	131	Brighton and Hove Albion	1	2	65	John Smith's Stadium	Huddersfield	C	A	F	22973	FALSE	FALSE	5700	3511	433	105405	107323	18	29	265	568	434	758	11	22	32	67	138	138	13	15	6	8	56	70	1	4	3	3	2	6	13	11	1	1		1		2		2		1			4	1		2		1	1	1			3	3	Aaron Mooy	Zanka	Terence Kongolo	Steve Mounie	Jonathan Hogg	Florent Hadergjonaj	Christopher Schindler	Erik Durm	Jonas Lössl	Alex Pritchard	Philip Billing	Ramadan Sobhi	Tommy Smith	Danny Williams	Ben Hamer	Isaac Mbenza	Laurent Depoitre	Elias Kachunga	Solly March	Pascal Groß	Bruno	Lewis Dunk	Bernardo	Shane Duffy	Davy Pröpper	Yves Bissouma	Mat Ryan	Florin Andone	José Izquierdo	Beram Kayal	Gaëtan Bong	Anthony Knockaert	Glenn Murray	Jason Steele	Leon Balogun	Jürgen Locadia	Midfielders	Defenders	Defenders	Forwards	Midfielders	Midfielders	Defenders	Midfielders	Goalkeeper	Forwards	Midfielders	Midfielders	Defenders	Midfielders	Goalkeeper	Midfielders	Forwards	Forwards	Forwards	Midfielders	Defenders	Defenders	Defenders	Defenders	Midfielders	Midfielders	Goalkeeper	Forwards	Forwards	Midfielders	Defenders	Midfielders	Forwards	Goalkeeper	Defenders	Forwards	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
38443	2018/19	3273	14	"Sat 1 Dec 2018, 15:00 GMT"	26	Leicester City	33	Watford	2	0	49	King Power Stadium	Leicester	C	H	F	31353	FALSE	FALSE	5700	4231	4222	105276	105742	48	16	303	496	512	707	9	34	37	62	137	169	27	14	16	7	67	44	1	1	3	6	4	8	16	12	2		1		1	3	1		1	3				1	2	1	1				1		3	3	Ben Chilwell	Wilfred Ndidi	Marc Albrighton	Jamie Vardy	Kasper Schmeichel	Wes Morgan	James Maddison	Jonny Evans	Demarai Gray	Nampalys Mendy	Ricardo Pereira	Kelechi Iheanacho	Danny Ward	Christian Fuchs	Shinji Okazaki	Çaglar Söyüncü	Vicente Iborra	Fousseni Diabaté	Ben Foster	Etienne Capoue	Roberto Pereyra	Abdoulaye Doucouré	Will Hughes	Adrian Mariappa	Gerard Deulofeu	Craig Cathcart	Kiko Femenía	Isaac Success	José Holebas	Nathaniel Chalobah	Troy Deeney	Christian Kabasele	Andre Gray	Adam Masina	Ken Sema	Heurelho Gomes	Defenders	Midfielders	Midfielders	Forwards	Goalkeeper	Defenders	Midfielders	Defenders	Midfielders	Midfielders	Defenders	Forwards	Goalkeeper	Defenders	Forwards	Defenders	Midfielders	Forwards	Goalkeeper	Midfielders	Midfielders	Midfielders	Midfielders	Defenders	Forwards	Defenders	Defenders	Forwards	Defenders	Midfielders	Forwards	Defenders	Forwards	Defenders	Midfielders	Goalkeeper	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
